date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:42:12	255/255	---M--	200	added ('OK')	image/svg+xml	etag:%22a9b63efb7232f4ad14d0cf7dcc8644a7%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec494ae7f64bb9_bg-discover-03-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec494ae7f64bb9_bg-discover-03-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:12	575/575	---M--	200	added ('OK')	image/svg+xml	etag:%22f73c41904cd99499cb710784d9e5ecb8%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4981f4f64bb8_bg-discover-02-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4981f4f64bb8_bg-discover-02-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:12	19800/19800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f0ceb38c72b630c7f7932c8b8aa04ab2%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/60a6aeba113ace595cb48bea_icon-marketingconf-02-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/60a6aeba113ace595cb48bea_icon-marketingconf-02-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:13	253/253	---M--	200	added ('OK')	image/svg+xml	etag:%222afa4b1cef7c4be6eae070821b19b159%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49e35ff64bbc_bg-connect-03-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49e35ff64bbc_bg-connect-03-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:13	247/247	---M--	200	added ('OK')	image/svg+xml	etag:%2238e008df632e2ee3bf0dd37d15710dbf%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4917eaf64bba_bg-connect-02-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4917eaf64bba_bg-connect-02-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:13	953/953	---M--	200	added ('OK')	image/svg+xml	etag:%22ac123e993c774345138b645c395e407b%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493bc2f64bbb_bg-connect-01-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec493bc2f64bbb_bg-connect-01-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:13	17720/17720	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227cd9f6cbebfe7bccd1e7bd6cb189c8af%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/60a6aec36bfea552b60bff16_icon-marketingconf-03-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/60a6aec36bfea552b60bff16_icon-marketingconf-03-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:13	251/251	---M--	200	added ('OK')	image/svg+xml	etag:%221c56cf0e1b35190d10ef6548bbb77784%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4984e2f64bbd_bg-grow-01-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4984e2f64bbd_bg-grow-01-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:14	947/947	---M--	200	added ('OK')	image/svg+xml	etag:%22e22ad7140e81f7235c8b4872ef87a4e7%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec498adaf64bbe_bg-grow-02-evently-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec498adaf64bbe_bg-grow-02-evently-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:14	214/214	---M--	200	added ('OK')	image/svg+xml	etag:%227130f47aefa765027977dfd754fdccdc%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4905fef64b39_bg-why-01-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec4905fef64b39_bg-why-01-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:14	954/954	---M--	200	added ('OK')	image/svg+xml	etag:%2219a31551554d7472b5b357b667577667%22	https://assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49a708f64b38_bg-why-02-events-template.svg	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec497e4af64a96/5f52d0a216ec49a708f64b38_bg-why-02-events-template.svg	(from https://eventlytemplate.sewatech.io/)
20:42:15	129699/129699	---M--	200	added ('OK')	image/png	etag:%22d600e95745eea90bd0f4b99b60127f0c%22	https://assets.website-files.com/5f52d0a216ec492e38f64aba/5f52d0a216ec493c2df64c32_image-small-speaker-01-event-template.png	D:/framer/manoj%20ji/assets.website-files.com/5f52d0a216ec492e38f64aba/5f52d0a216ec493c2df64c32_image-small-speaker-01-event-template.png	(from https://eventlytemplate.sewatech.io/)
